id,asins,brand,categories,dateAdded,dateUpdated,ean,features.key,features.value,manufacturer,manufacturerNumber,name,sizes,upc,weight
AVpgm7SYilAPnD_xu14x,B0083QE6HG,Mezzetta,"Anchovies,Food,Olives,Grocery",2016-11-04T03:05:19Z,2017-08-05T17:22:16Z,73214006311,Ingredients,"Olives,Water,Minced Anchovy,Sodium Alginate,Guar Gum,Salt,Sodium Glutamate,Lactic Acid,Citric Acid,Calcium Chloride,Asorbic Acid.",KeHE Distributors,,"Mezzetta Olive, Stuffed Anchovy, 10-Ounce",10,73214006311,
AVpiXeXKLJeJML43k_rw,B00KO8JUQS,La Preferida,"Crackers,Food,Beans,Grocery",2017-01-07T20:12:56Z,2017-09-01T23:33:46Z,71524100309,Ingredients,"Water,Pinto Beans,Green Chiles,Lard,Salt",La Preferida,7530,La Preferida Bean Refried Grn Chilies,,71524100309,
AVph6_K9ilAPnD_x-0Gc,B001GM60LE,Twinings,"Food,Beverages,Tea,grocery",2017-01-16T19:30:50Z,2017-09-06T04:49:45Z,70177236748,Ingredients,"Fine Black Tea Expertly Selected from Kenya,Indonesia,Assam,Malawi and China.","Twinings North America, Inc.",003IH6HNG6NQ9S1,"Twinings English Breakfast Black Tea, 100 Ct",,70177236748,
AVpg5HBw1cnluZ0-7npk,,Ceres,"Food,Beverages,Juice,Grocery",2017-01-14T19:45:28Z,2017-09-06T04:49:36Z,,Ingredients,"Pear Juice,Guava Puree.",Ceres Fruit Juices LTD.,00CDGU2OT3C1N59,"Ceres 100% Juice Guava, 33.8 FL OZ",,7.51E+11,
AVpffZte1cnluZ0-lqU9,"B01G4FGCLU,B004W9SLPQ",Better Than Bouillon,"Vegetable,Food,grocery",2017-01-07T20:09:43Z,2017-08-16T03:22:51Z,98308225829,Ingredients,"Vegetables (Carrot, Celery, Onion),Salt,Hydrolyzed Soy Protein,Corn Syrup Solids,Yeast Extract,Cane Sugar,Canola Oil,Maltodextrin,Caramel Color,Natural Flavors.",Better Than Bou,774414,"Better Than Bouillon, No Beef Base, Vegetarian, 8 oz (Pack of 2)",,98308225829,
AVpgOORdLJeJML43KwG_,,Propel,"Food,Beverages,Water,Grocery",2017-01-14T19:46:25Z,2017-09-12T00:18:41Z,52000512328,Ingredients,"Water,‹¨«‹¨«Citric Acid,‹¨«‹¨«Sodium Hexametaphosphate (To Protect Flavor),‹¨«‹¨«Salt,‹¨«‹¨«Natural Flavor,‹¨«‹¨«Potassium Sorbate (Preserves Freshness),‹¨«‹¨«Potassium Citrate,‹¨«‹¨«Sodium Citrate,‹¨«‹¨«Ascorbic Acid (Vitamin C),‹¨«‹¨«Sucralose,‹¨«‹¨«Acesulfame Potassium,‹¨«‹¨«Calcium Disodium EDTA (To Protect Flavor),‹¨«‹¨«Calcium Pantothenate (Vitamin B5),‹¨«‹¨«Niacinamide (Vitamin B3),‹¨«‹¨«Vitamin E Acetate,‹¨«‹¨«Pyridoxine Hydrochloride (Vitamin B6).,Water,Citric Acid,Sodium Hexametaphosphate (to Protect Flavor),Natural Flavor,Potassium Sorbate (Preserves Freshness),Ascorbic Acid (Vitamin C),Sucralose,Sodium Citrate,Potassium Citrate,Acesulfame Potassium,Niacinamide (Vitamin B3),Calcium Disodium Edta (to Protect Flavor),Vitamin E Acetate,Calcium Pantothenate (Vitamin B5),Pyridoxine Hydrochloride (Vitamin B6),.",Gatorade,5200051232,"Propel Zero Lemon Nutrient Enhanced Water, 16.9 fl oz",,52000512328,202.8 lbs
AVpfhQNb1cnluZ0-mMst,B01KXWJMY4,Best Maid Products,"Pickles,Food,Grocery",2016-11-15T12:59:57Z,2017-08-31T20:56:13Z,70152401048,Ingredients,"Sliced Cucumbers,Water,Vinegar,Salt,Alum,Calcium Chloride,Natural Flavoring,Sodium Benzoate Potassium Sorbate (Preservatives),Oleoresin Turmeric Yellow 5 (Colors),Polysorbate 80 (Emulsifier),.",Best Maid,40104,"Best Maid Hamburger Slices Pickles, 16 oz",,70152401048,
AVpfjEqR1cnluZ0-mutV,"B00AW4BA9E,B00HZB9AJY",Nonni's,"Biscotti,Cookies,Food,grocery",2015-10-29T11:09:21Z,2017-09-04T11:19:39Z,7.19E+11,Ingredients,"Wheat Flour,Milk Chocolate (Sugar, Cocoa Butter, Milk, Chocolate Liquor, Skim Milk, Soy Lecithin [An Emulsifier], Vanilla),Sugar,Caramel Bits (Sugar, Corn Syrup, Liquid Sugar, Skim Milk, Palm Oil, Butter, Salt, Mono- and Diglycerides, Natural Flavor, Soy Lecithin),Eggs,Butter,Sea Salt,Brown Sugar,Natural Flavors,Baking Powder (Sodium Acid Pyrophosphate, Baking Soda, Corn Starch, Monocalcium Phosphate),Salt,Caramel Color,Malted Barley Flour.",Nonni's Foods,74115,"NONNI'S Salted Caramel Biscotti , Pack of 2",,7.19E+11,
AVpe_eB0LJeJML43z95K,B0048IIL7E,Johnny's,"Flavored Salt,Food,Grocery",2015-11-16T07:10:03Z,2017-08-22T14:21:30Z,70381100101,Ingredients,"Sea Salt,Monosodium Glutamate,Pepper,Paprika,Garlic (Dehydrated),Spices (Dehydrated),.",Johnny's,70381100101,"Johnny's Seasoning Salt, 4.75 Ounces, Pack of 6",,70381100101,
AVphXFOJ1cnluZ0-Biuf,B00JOP7GZE,Morton's,"Categories,Food,Grocery",2015-11-16T06:50:21Z,2017-08-22T14:21:30Z,24600017558,Ingredients,"Salt,Black Pepper,Onion,Sugar,Chili Peppers,Garlic,And Extractives Of Paprika.",Mortons,230635,"Morton's Pepper Season-All Brand Seasoned Salt, 5.75 Ounce (Pack of 12)",,24600017558,
AVpfNeSfLJeJML434uPT,B001SAWOPA,Marukan Vinegar,"Rice,Vinegar,Food,Grocery",2016-11-05T02:15:56Z,2017-09-06T01:30:38Z,70641000059,Ingredients,"Rice Vinegar (Water, Rice),.",Marukan,70641000059,"MARUKAN VINEGAR RICE GENUINE BRWD, 24 FO",,70641000059,
AVpjZCGjilAPnD_xNA5F,B01M71Z15B,Streit's,"Categories,Food,Grocery",2017-01-07T20:10:13Z,2017-09-12T16:02:50Z,70227620046,Ingredients,"Potato Starch,Tapioca Dextrin,Salt,Partially Hydrogenated Cottonseed Oil,Cottonseed Oil,Sugar,Spices,Natural Flavor,Caramel Color.",STREITS,196691,"Streits Soup Base, Beef Flavor",,70227620046,
AVpfkHTnilAPnD_xeELX,B000S5RBTU,Nabisco,"Cookies,Food,Grocery",2016-04-09T05:53:56Z,2017-09-12T16:02:49Z,44000006655,Ingredients,"Sweet Chocolate Coating (Sugar, Cocoa Butter, Chocolate, Soy Lecithin, Vanillin, an artificial flavor, Salt, Milk),Corn Syrup,Unbleached Enriched Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate Vitamin B1, Riboflavin Vitamin B2, Folic Acid),Sugar,High Fructose Corn Syrup,Canola and/or Palm and/or Palm Kernel Oil,Water,Cocoa (processed with Alkali),Gelatin,Baking Soda,Salt,Caramel Color,Artificial Flavor.",Nabisco DSD,665,"Pinwheels, Chocolate and Marshmallow Cookies, 12 oz",,44000006655,
AVpfqoOLilAPnD_xgAw8,B005PQMJMG,Krinos,"Black,Olives,Food,Grocery",2015-11-16T05:00:15Z,2017-09-11T20:56:14Z,75013244000,Ingredients,"Olives,Water,Salt,Acetic Acid,Vinegar,Sodium Benzoate,Potassium Sorbate,Soybean Oil.",Krinos,617004,Krinos Olive Kalamata 10oz,1,75013244000,816 g
AVphfaOSilAPnD_x6Cpj,,Butterfinger,"Food,Chocolate,Other Grocery",2016-02-22T00:40:08Z,2016-10-05T17:47:48Z,28000304614,Ingredients,"Milk Chocolate (Sugar, Chocolate, Cocoa Butter, Nonfat Milk, Milkfat, Lactose, Soy Lecithin, Natural Flavor),Sugar,Peanuts,Peanut Toffee Pieces (Sugar, Corn Syrup, Palm Oil, Peanut Butter [Peanuts, Dextrose, Hydrogenated Rapeseed and Cottonseed Oil, Salt], Peanuts, Butter, Salt, Soy Lecithin, Paprika Extract Color),Hydrogenated Palm Kernel Oil,Fractionated Palm Kernel Oil,Less Than 2% of Cocoa Butter,Milk,Nonfat Milk,Salt,Hydrogenated Palm Oil,Natural Flavor,Hydrogenated Rapeseed and Cottonseed Oil,Soy Lecithin,Soybean Oil,Tbhq (to Preserve Freshness),Annatto and Paprika Extract Color. Contains Milk,Soy and Peanut Ingredients. May Contain Nuts.",Nestle,2800030461,"Nestle Butterfinger Peanut Butter Cups, 6 Count, 9 Oz",,28000304614,
AVpiH8k1ilAPnD_xBAkP,,Melinda's,"Food,Sauces,Grocery",2016-11-05T09:12:43Z,2016-11-05T09:12:43Z,30684903922,Ingredients,"Choice Red Habanero Peppers,Fresh Carrots,Onions,Lime Juice,Vinegar,Garlic,And Salt.",Tree Of Life,16108,"Melinda's Extra Hot Pepper Sauce, 5 Oz (pack of 6)",,30684903922,
AVphgvHfilAPnD_x6SXR,,Imagine,"Soups,Food,Grocery",2017-01-07T20:14:27Z,2017-01-07T20:14:27Z,84253242561,Ingredients,"Filtered Water,Organic Carrots,Organic White Beans,Organic Fire Roasted Tomatoes,Organic Onions,Organic Peas,Organic Corn Starch And/Or Organic Potato Starch,Organic Celery,Organic Tomato Paste,Organic Green Beans,Organic Spinach,Organic Roasted Garlic,Sea Salt,Natural Flavors,Organic Evaporated Cane Syrup,Organic Expeller Pressed Canola Oil And/Or Organic Safflower Oil And/Or Organic Sunflower Oil,Organic Spices.",The Hain Celestial Group,1277266,"Imagine Organic Italian Vegetables & Beans Soup, 17.3 Oz",,84253242561,
AVpg9GMBLJeJML43U2hi,,Utz,"Chips,Food,Grocery",2017-01-07T20:21:11Z,2017-01-07T20:21:11Z,41780001986,Ingredients,"Potatoes,Cottonseed Oil,Sugar,Maltodextrin (Derived from Corn),Salt,Paprika,Yeast Powder (Sugar, Salt, Autolyzed Yeast Extract, Maltodextrin),Onion Powder,Garlic Powder,Spice,Paprika Extract (Color),Citric Acid,Natural Smoke Flavor.","UTZ Quality Foods, Inc.",198,"Utz Wavy Pit Bbq Potato Chips, 10 Oz",,41780001986,
AVpgmJBILJeJML43QJBZ,,Utz,"Chips,Food,Grocery",2017-01-07T20:21:17Z,2017-01-07T20:21:17Z,41780020079,Ingredients,"Whole Fresh Potatoes,Sliced And Cooked In 100 Pure Cottonseed Oil,With Salt Added. No Preservatives Added. Contains No Hydrogenated Fats. This Is A Gluten Free Food.",Utz Quality Foods,1HFAVQZNNMC2,"Utz Potato Chips, 6 Oz",,41780020079,
AVpgyL-7LJeJML43Svub,B003Q3RHPY,SoBe,"Food,Beverages,Tea,Grocery",2015-05-18T12:57:06Z,2017-01-16T19:31:04Z,7.40E+11,Ingredients,"Filtered Water,Erythritol,Natural Flavor,Citric Acid,Pectin,Acerola Fruit Extract,Reb A,Potassium Citrate,Green Tea,Caramel Color,Honey.",Pepsi,PEPWSC201211402,Green Tea,,7.40E+11,
AVpe_DQbilAPnD_xSZLv,,Goya Food,"Food,Beans,Grocery",2016-11-11T09:22:44Z,2016-11-11T09:22:44Z,41331124263,Ingredients,"Blackeye Peas,Water,Salt,Calcium Chloride Added as a Firming Agent,and Disodium EDTA Added to Promote Color Retention.",GOYA FOODS INC,,"Goya Blackeye Peas, Premium",,41331124263,
AVpgnEaS1cnluZ0-36XG,,Goya Food,"Food,Beans,Grocery",2017-01-07T20:12:44Z,2017-01-07T20:12:44Z,,Ingredients,"Great Northern Beans,Water,Salt and Calcium Chloride added as a firming agent.","GOYA FOODS, INC.",2430,Great Northern Beans,,41331124300,
AVpfArJ1ilAPnD_xS9px,,Ken's,"Food,Salad Dressings,Grocery",2016-11-15T12:55:04Z,2016-11-15T12:55:04Z,41335161073,Ingredients,"Water,High Fructose Corn Syrup,Cider Vinegar,Sugar,Cucumber Juice,Maltodextrin,Salt,Contains 2 or Less of: Red Raspberry Juice,Pecans (Tree Nuts),Spice,Carrageenan,Onion (Dried),Garlic (Dried),Xanthan Gum,Lemon Juice Concentrate,Potassium Sorbate and Calcium Disodium EDTA as Preservatives,Natural and Artificial Flavor,Red 40,Blue 1.","KEN'S FOODS, INC.",,Ken's Fat Free Raspberry Pecan Dressing,,41335161073,
AVpftTTf1cnluZ0-pzP0,,kikkoman,"Condiments,Food,Grocery",2016-11-05T02:12:00Z,2016-11-05T02:12:00Z,41390014659,Ingredients,"Naturally Brewed Soy Sauce (Water, Wheat, Soybeans, Salt),Sugar,Water,Mirin (Sweet Cooking Rice Wine),Dehydrated Garlic,Sesame Oil,Onion Powder,Vinegar,Ginger Puree,Dehydrated Green Onion,Salt,Spices,Xanthan Gum,Natural Flavor.",Kikkoman,100016,Teriyaki Sauce,,41390014659,
AVpgIwaHilAPnD_xoAcj,,Woodstock Farms,"Food,Pickles,Grocery",2017-01-07T20:26:55Z,2017-01-07T20:26:55Z,,Ingredients,"Organic Cucumbers,Water,Organic Distilled Vinegar,Salt,Calcium Chloride,Organic Garlic Chips,Organic Dillweed Oil,Organic Gum Arabic,Organic Natural Spice Flavors,Xanthan Gum.",Woodstock Farms,1366,Woodstock Whole Koshr Dill Pickles 24 Oz -pack of 6,,42563013660,
AVpjd-m0ilAPnD_xNr19,,COCO LIBRE,"Beverages,Food,Water,Grocery",2017-01-14T19:46:32Z,2017-01-14T19:46:32Z,8.12E+11,Ingredients,"Organic Coconut,Water from Concentrate,Purified,Water,Milk Protein from Grass-Fed Cows Concentrate,Erythritol,Dutch Cocoa Powder,Coconut Cream,Acacia Gum,Vanilla Extract,Monopotassium Phosphate,Trisodium Phosphate,Carob Bean,Gum,Stevia Leaf Extract.","Maverick Brands, LLC",1231992,"Coco Libre Protein Coconut Water Beverage Chocolate Flavor, 11.0 Fl Oz",,8.12E+11,0.80 pounds
AVpg98jvilAPnD_xzjwT,,Canada Dry,"Beverages,Food,Water,Grocery",2017-01-14T19:46:34Z,2017-01-14T19:46:34Z,78000155457,Ingredients,"Carbonated Water,Natural Flavors.","Dr Pepper/Seven Up, Inc",DPSUSC800080234,"Canada Dry Mandarin Orange Sparkling Seltzer Water, 1 L",,78000155457,
AVpfHIJHilAPnD_xVLsP,B0083CQ132,Kettle,"Chips,Food,Grocery",2015-10-16T18:30:22Z,2017-01-07T20:28:25Z,84114112736,Ingredients,"Potatoes,Safflower and/or Sunflower Oil,Dehydrated Honey (Dried Cane Syrup, Honey),Prepared Mustard Powder (Vinegar, Mustard Seed, Salt, Turmeric, Maltodextrin, Modified Corn Starch),Onion Powder,Garlic Powder,Salt,Citric Acid,Black Pepper,Natural Mustard Flavor,Paprika,Turmeric.No preservatives.","Kettle Foods, Inc.",1114701,"Kettle Honey Dijon Potato Chips, 1.5 Oz",,84114112736,
AVpgrwdDLJeJML43RaQ5,B0087OY6HO,Sleep Revolution,"Beverages,Tea,Food,Grocery",2015-10-30T22:30:20Z,2017-01-16T19:31:06Z,6.72E+11,Ingredients,"Ceylon and Assam Teas,Ginger Root and Peach Flavor.","Revolution Tea, LLC.",25-7511,Revolution Black Tea Sweet Ginger Peach - 16 Ct,,6.72E+11,
AVpg7ZL11cnluZ0-8FHl,"B00GZJMT7W,B01EB8UV14",Hills Bros.,"Coffee,Food,Grocery",2016-04-11T21:47:11Z,2017-01-14T19:48:56Z,,Ingredients,"100 Arabica Coffee. A taste of San Francisco,Crafted without compromise for over 137 years,100 Arabica,Works in all K-Cup Brewers",Massimo Zanetti Beverage Usa,0-18400-01761,"Hills Bros. House Blend Dark Roast Coffee Single Serve Cups, 12 Count, 4.4 Oz",,18400017610,
AVphUOLkilAPnD_x3602,,Badia,"Food,Sauces,Grocery",2016-11-05T22:51:15Z,2016-11-05T22:51:15Z,33844003203,Ingredients,"Cane Vinegar,Cayenne Pepper,Habanero Pepper,Carrots,Lemon Juice,Salt,Spices,Sugar,Xanthan Gum,Sodium Benzoate.",Badia,MCLANE500512087,"Badia Chili Hot Sauce, 5.6 Fl Oz",,33844003203,
AVphRnVk1cnluZ0-Af96,B0000GIOT8,Gamesa,"Cookies,Food,grocery",2017-01-14T19:31:12Z,2017-01-14T19:31:12Z,6.87E+11,Ingredients,"Enriched Flour (Wheat Flour, Niacinamide, Ferrous Fumarate, Thiamin Mononitrate, Riboflavin, Folic Acid),Sugar,Vegetable Oil Blend (Palm Oil, Sunflower Oil and/Or Canola Oil and/Or Soybean Oil Contains Ascorbyl Palmitate, Tocopherols, and Tbhq As Preservatives),Corn Starch,Coconut (Contains Sodium Metabisulfite Preservative),Contains 2 Or Less of: High Fructose Corn Syrup,Leavening Agents (Ammonium Bicarbonate, Sodium Bicarbonate, Aluminum Sodium Sulfate),Salt,Soy Lecithin,Propylene Glycol Monostearate,Glyceryl Monostearate,Sodium Stearoyl Lactylate,Calcium Sulfate,Zinc Oxide,Artificial Flavor,FDC Yellow 5,FDC Blue 2,FDC Yellow 6. Contains Wheat,Coconut and Soy Ingredients. May Contain Traces of Milk,Egg,Peanuts and Other Tree Nuts.",Quaker Foods & Snacks,10129,"Gamesa Hawaianas Coconut Flavored Cookies, 15.09 Oz",,6.87E+11,15 ounces
AVphi19qilAPnD_x6p3f,,Inko's,"Beverages,Tea,Food,Grocery",2017-01-16T19:40:25Z,2017-01-16T19:40:25Z,8.58E+11,Ingredients,"Organic Brewed White Tea (Filtered Water, Organic Silver Needle White Tea, Organic White Peony Tea),Organic Cane Sugar,Natural Flavor,Organic Peach Flavor,Ascorbic Acid (Vitamin C),Organic Stevia,Organic Honey.",Inko's Tea,AZIKST3,"Inko's Organic White Tea White Peach, 16.0 Fl Oz",,8.58E+11,
AVphTgq5ilAPnD_x3yKI,,COORS BANQUET,"Beer,Beverages,Food,Grocery",2017-01-14T19:37:59Z,2017-01-14T19:37:59Z,71990100025,Ingredients,"Water,Hops,Barley and Yeast.",Coors Brewing Company,COORBR990100025,Banquet Beer,,71990100025,
AVphpanoilAPnD_x7vbt,,Twinings,"Food,Beverages,Tea,Grocery",2017-01-16T19:30:52Z,2017-01-16T19:30:52Z,70177267513,Ingredients,"Black Tea,Peppermint Leaves,Spearmint Leaves.",R. Twinings and Company Limited,741926,Premium Black Tea Pure Mint 20 Tea Bags,,70177267513,
AVpe_wumilAPnD_xSowb,,Mothers,"Food,Rice Cakes,Grocery",2017-01-07T20:28:10Z,2017-01-07T20:28:10Z,30000168028,Ingredients,Whole Grain Brown Rice.,Mother's,323105,Natural Rice Cakes,,30000168028,
AVpfFFTRilAPnD_xUfcf,,AriZona,"Food,Beverages,Juice,Grocery",2017-01-16T19:33:47Z,2017-01-16T19:33:47Z,6.13E+11,Ingredients,"Filtered Water,High Fructose Corn Syrup (Glucose -Fructose Syrup),Pear Juice from Concentrate,Grape Juice From Concentrate,Citric Acid,Natural Flavors,Vegetable Juice (for Color),Ascorbic Acid (Vitamin C),.",AriZona Beverages USA,71929,Grapeade,,6.13E+11,
AVphHu0KLJeJML43XBZI,,Goya Food,"Food,Beans,Grocery",2017-01-07T20:12:39Z,2017-01-07T20:12:39Z,41331013192,Ingredients,"Pitted Manzanilla Olives,Water,Salt and Lactic Acid.","GOYA FOODS, INC.",1319,"Goya Pitted Manzanilla Spanish Cocktail Olives, 5.5 Oz",,41331013192,
AVpiLhXBLJeJML43jIP7,,Marco Polo,"Food,Canned Fruit,Grocery",2017-01-07T20:13:17Z,2017-01-07T20:13:17Z,6.17E+11,Ingredients,"Sour Cherries,Sugar and Water.",Adria Imports Inc,780205,"Marco Polo Pitted Sour Cherries, 24.0 Oz",,6.17E+11,
AVph48Fw1cnluZ0-HjYv,,WILD FRIENDS,"Food,Peanut Butter,Grocery",2017-01-09T20:06:08Z,2017-01-09T20:06:08Z,,Ingredients,"Roasted Peanuts,Pretzels (Enriched Flour, Malted Barley Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid, Salt, Corn Syrup, Soybean Oil, Baking Soda, Yeast),Clover Honey,Roasted Peanut Oil,Sea Salt.",WILD FRIENDS,1174903,"Wild Friends Peanut Butter, Honey Pretzel",,8.54E+11,1.10 pounds
AVpgXMquilAPnD_xra6H,B00HVP5H2I,Bigelow Tea,"Beverages,Tea,Food,Grocery",2015-10-18T20:27:04Z,2016-07-19T08:52:15Z,"306,843,431,620,072,000,000,000",Ingredients,"Black Tea,Low-Fat Alkalized Cocoa Powder,Spices,Natural Dark Chocolate Flavors with Other Natural Flavors.",Bigelow,96997,Bigelow Chocolate Chai Tea,,"30,684,343,162,072,300,000,000",1.5 lbs
AVpfJRO5ilAPnD_xV55t,,Gamesa,"Cookies,Food,Grocery",2017-01-14T19:31:08Z,2017-01-14T19:31:08Z,6.87E+11,Ingredients,"Enriched Flour (Wheat Flour, Niacinamide*, Reduced Iron, Thiamin Mononitrate*, Riboflavin*, Folic Acid),High Fructose Corn Syrup,Sugar,Palm Oil,Cocoa,Skim Milk,Glycerin,Gelatin,Iodized Salt,Leavening Agents (Sodium Bicarbonate, Ammonium Bicarbonate),Cocoa (Processed With Alkali),Soy Lecithin,Propylene Glycol Monostearate,Sodium Stearoyl Lactylate,Calcium Sulfate,Artificial Flavors,Modified Corn Starch,Calcium Caseinate,Sodium Hexametaphosphate,Cyanocobalamin*. Contains Wheat,Milk and Soy Ingredients. *One of The B Vitamins.",QUAKER,,Mamut Cookies Chocolate Marshmallow,,6.87E+11,
AVpgh27WilAPnD_xtsuc,B00FGQT8N8,Martinson Coffee,"Coffee,Food,grocery",2017-01-18T18:48:06Z,2017-01-18T18:48:06Z,,Ingredients,"100 Arabica coffee,natural and artificial flavours. Martinson Cayman Coconut flavored coffee is a relaxing,mellow blend of coconut,caramel and chocolate notes which is sure to be a favorite. Just close your eyes and imagine you're on an island beach as you slowly sip this tropical treat. It's also part of a long line of palate-pleasing coffee from Martinson. This coconut coffee has a mellow blend of coconut,caramel and chocolate notes to give it that awesome flavor of the South. For over 100 years,Joe Martinson has been crafting a great cup of coffee.,Flavor Note: Coconut with caramel and chocolate notes.,Roast Level: Light Roast.,A mellow blend of coconut,caramel and chocolate.,RealCup Single Serve Cups have the Flavor Max Filter which uses non-woven fibers to make sure all the rich flavors,colors and aromas end up inside every single cup.,K-cup brewer compatible Martinson and Realcup are not affiliated with Keurig or K-cup,Keurig and K-cup are registered trademarks of Keurig inc,With 30 Rainforest Alliance CertifiedTM coffee beans. The Rainforest Alliance CertifiedTM seal supports environmental,social and economic sustainability.,100 Coffee,natural and artificial flavors,Indulge in this coconut flavoured coffee,with its smooth aroma and enticing flavour",Green Mountain Coffee,GMT0108-CP1,"Martinson Coffee Cayman Coconut, Realcup Portion Pack For Keurig K-cup Brewers 24 Count.",,8.17E+11,
AVpg3t7BLJeJML43TxoY,B004M0Y8T8,Indian Summer,"grocery,Beverages,Food,Juice",2015-05-19T01:44:50Z,2016-07-20T21:53:43Z,41760017044,Ingredients,"Tart Cherry Juice Concentrate,Water.",Indian Summer,4176001704,Indian Summer 100% Juice,46,41760017044,27.6 pounds
AVpfIDvAilAPnD_xVfdL,,Manischewitz,"Soups,Food,Grocery",2017-01-07T20:12:44Z,2017-01-07T20:12:44Z,72700104425,Ingredients,"Black Beans,Green Peas,Red Beans,Salt,Parsley,Carrots,Cayenne Pepper,Celery Seeds,Sugar,Chili Powder,Hydrolyzed Vegetable Protein,Garlic,Paprika,Bell Pepper,Black Pepper,Onion.",MANISCHEWITZ,32422,Manischewitz Cello Hearty Bean Soup Mix 6 Oz -pack of 24,,72700104425,
AVpgTPvOLJeJML43L_eK,B001KUSIXK,Hain,"Baking,Food,Grocery,Sugars",2015-10-31T00:38:25Z,2017-01-07T20:18:57Z,23254665184,Ingredients,"Organic Evaporated Cane Juice,Organic Corn Starch.",Hain,,Hain Sugar Powdered Org,,23254665184,13.4 pounds
AVpgn5g4LJeJML43QiYS,B004BQVACG,GODIVA,"Food,Chocolate,grocery",2016-03-04T07:26:15Z,2016-10-05T22:30:53Z,31290094141,Ingredients,"Sugar,Cocoa Butter,Unsweetened Chocolate,Skim Milk Powder,Milk Powder,Butter Oil (Milk),Natural Flavor,Emulsifier (Soy Lecithin),.",Godiva,,Choc Bar Mlk -pack of 10,3.5,31290094141,
AVpf9QN9ilAPnD_xlGaq,B002HQSNDQ,Frontier Soups,"Food,Soups,grocery",2015-11-09T13:00:10Z,2016-04-01T08:45:57Z,7.67E+11,Ingredients,"Broccoli,Onion,Carrot,Yellow Pepper,Himalayan Red Rice,White Rice,Curry,Spice.",Frontier Soups,,Frontier Soups Homemade In Minutes Soup Mix,,7.67E+11,0.3 ounces
AVpjPZn4ilAPnD_xLnVi,,Utz,"Chips,Food,Grocery",2017-01-07T20:21:17Z,2017-01-07T20:21:17Z,41780000248,Ingredients,"Potatoes,Cottonseed Oil,Salt,Lactose,Sodium Diacetate,Malic Acid,Citric Acid,Fumaric Acid,Soybean Oil.","UTZ Quality Foods, Inc.",2JAY6CLMEA06,"Utz Salt'n Vinegar Potato Chips, 1.875 Oz",,41780000248,
AVpjD8bq1cnluZ0-TMBe,,DORITOS,"Chips,Food,Grocery",2017-01-07T20:21:14Z,2017-01-07T20:21:14Z,28400087674,Ingredients,"Whole Corn,Vegetable Oil (Corn, Canola, Soybean and/Or Sunflower Oil),Maltodextrin (Made from Corn),Salt,Tomato Powder,Corn Starch,Lactose,Whey,Skim Milk,Corn Syrup Solids,Onion Powder,Sugar,Garlic Powder,Monosodium Glutamate,Cheddar Cheese (Milk, Cheese Cultures, Salt, Enzymes),Dextrose,Malic Acid,Buttermilk,Natural and Artificial Flavors,Sodium Acetate,Artificial Color (Including Red 40, Blue 1, Yellow 5),Sodium Caseinate,Spice,Citric Acid,Disodium Inosinate,and Disodium Guanylate.",Frito-Lay,284008767,Tortilla Chips Cool Ranch Flavored,,28400087674,
